job_id,skill
AI08227,Mathematics
AI08227,MLOps
AI08227,R
AI08228,Git
AI08228,Python
AI08228,AWS
AI08228,MLOps
AI08229,TensorFlow
AI08229,Linux
AI08229,Hadoop
AI08229,SQL
AI08229,Spark
AI08230,AWS
AI08230,Java
AI08230,Data Visualization
AI08230,GCP
AI08231,Mathematics
AI08231,PyTorch
AI08231,Azure
AI08231,Hadoop
AI08232,R
AI08232,TensorFlow
AI08232,Python
AI08233,Docker
AI08233,Git
AI08233,Statistics
AI08233,Data Visualization
AI08233,Kubernetes
AI08234,Hadoop
AI08234,Python
AI08234,Azure
AI08234,Computer Vision
AI08235,Computer Vision
AI08235,Scala
AI08235,Mathematics
AI08235,Java
AI08236,Kubernetes
AI08236,Azure
AI08236,Tableau
AI08236,AWS
AI08236,Scala
AI08237,PyTorch
AI08237,Docker
AI08237,R
AI08238,Computer Vision
AI08238,SQL
AI08238,Python
AI08238,AWS
AI08239,Linux
AI08239,PyTorch
AI08239,Java
AI08239,Azure
AI08239,TensorFlow
AI08240,Data Visualization
AI08240,Hadoop
AI08240,Kubernetes
AI08240,SQL
AI08241,Git
AI08241,Python
AI08241,Computer Vision
AI08241,GCP
AI08241,MLOps
AI08242,Azure
AI08242,Hadoop
AI08242,PyTorch
AI08243,GCP
AI08243,Python
AI08243,TensorFlow
AI08244,Linux
AI08244,Spark
AI08244,NLP
AI08244,MLOps
AI08244,Statistics
AI08245,Data Visualization
AI08245,Computer Vision
AI08245,SQL
AI08245,Git
AI08246,Data Visualization
AI08246,Computer Vision
AI08246,Docker
AI08246,NLP
AI08247,Spark
AI08247,Hadoop
AI08247,Data Visualization
AI08247,Scala
AI08247,AWS
AI08248,Spark
AI08248,Data Visualization
AI08248,Scala
AI08249,Python
AI08249,Git
AI08249,Mathematics
AI08249,TensorFlow
AI08250,Computer Vision
AI08250,Git
AI08250,R
AI08250,Deep Learning
AI08250,AWS
AI08251,NLP
AI08251,Scala
AI08251,MLOps
AI08252,R
AI08252,Python
AI08252,AWS
AI08252,Hadoop
AI08252,Statistics
AI08253,Scala
AI08253,Python
AI08253,Tableau
AI08253,GCP
AI08254,Python
AI08254,Tableau
AI08254,Azure
AI08254,Kubernetes
AI08254,NLP
AI08255,TensorFlow
AI08255,NLP
AI08255,AWS
AI08255,MLOps
AI08256,Data Visualization
AI08256,Deep Learning
AI08256,Statistics
AI08256,Kubernetes
AI08256,Hadoop
AI08257,Kubernetes
AI08257,Docker
AI08257,Statistics
AI08257,PyTorch
AI08257,NLP
AI08258,Java
AI08258,Spark
AI08258,Tableau
AI08258,Scala
AI08258,AWS
AI08259,Kubernetes
AI08259,Scala
AI08259,Java
AI08259,R
AI08259,GCP
AI08260,Scala
AI08260,Azure
AI08260,Computer Vision
AI08260,Java
AI08261,SQL
AI08261,NLP
AI08261,MLOps
AI08261,PyTorch
AI08261,Computer Vision
AI08262,Data Visualization
AI08262,Python
AI08262,Spark
AI08262,Hadoop
AI08262,TensorFlow
AI08263,PyTorch
AI08263,Java
AI08263,Python
AI08263,SQL
AI08264,GCP
AI08264,Hadoop
AI08264,Mathematics
AI08265,Azure
AI08265,Kubernetes
AI08265,Deep Learning
AI08265,Linux
AI08265,TensorFlow
AI08266,Data Visualization
AI08266,Docker
AI08266,Python
AI08266,Git
AI08267,Data Visualization
AI08267,Spark
AI08267,AWS
AI08267,Deep Learning
AI08267,SQL
AI08268,Python
AI08268,TensorFlow
AI08268,Tableau
AI08269,Docker
AI08269,TensorFlow
AI08269,NLP
AI08270,Git
AI08270,Linux
AI08270,Python
AI08270,Java
AI08271,Git
AI08271,PyTorch
AI08271,Computer Vision
AI08271,R
AI08271,Spark
AI08272,GCP
AI08272,Java
AI08272,Deep Learning
AI08272,Python
AI08273,Git
AI08273,SQL
AI08273,Mathematics
AI08273,Tableau
AI08273,MLOps
AI08274,Kubernetes
AI08274,Scala
AI08274,Java
AI08275,Computer Vision
AI08275,SQL
AI08275,TensorFlow
AI08276,Azure
AI08276,Python
AI08276,Mathematics
AI08276,Spark
AI08276,GCP
AI08277,MLOps
AI08277,Python
AI08277,Scala
AI08278,AWS
AI08278,Statistics
AI08278,Docker
AI08278,Deep Learning
AI08279,R
AI08279,PyTorch
AI08279,GCP
AI08279,Scala
AI08279,Java
AI08280,Hadoop
AI08280,Linux
AI08280,Statistics
AI08280,AWS
AI08281,Deep Learning
AI08281,Spark
AI08281,Kubernetes
AI08282,Python
AI08282,SQL
AI08282,Azure
AI08282,Docker
AI08282,GCP
AI08283,Java
AI08283,GCP
AI08283,Data Visualization
AI08284,Python
AI08284,Linux
AI08284,SQL
AI08284,GCP
AI08285,Tableau
AI08285,Hadoop
AI08285,Kubernetes
AI08285,SQL
AI08285,Statistics
AI08286,Scala
AI08286,SQL
AI08286,Data Visualization
AI08286,Kubernetes
AI08287,Hadoop
AI08287,Git
AI08287,Statistics
AI08287,Tableau
AI08288,Hadoop
AI08288,GCP
AI08288,Mathematics
AI08288,MLOps
AI08288,Azure
AI08289,Hadoop
AI08289,AWS
AI08289,Tableau
AI08289,MLOps
AI08290,Hadoop
AI08290,Deep Learning
AI08290,AWS
AI08291,Scala
AI08291,Data Visualization
AI08291,SQL
AI08291,Deep Learning
AI08291,Azure
AI08292,Git
AI08292,Python
AI08292,Spark
AI08292,TensorFlow
AI08292,Hadoop
AI08293,Java
AI08293,Deep Learning
AI08293,Kubernetes
AI08293,NLP
AI08294,Azure
AI08294,Tableau
AI08294,TensorFlow
AI08294,Deep Learning
AI08295,GCP
AI08295,Kubernetes
AI08295,MLOps
AI08295,Deep Learning
AI08296,R
AI08296,SQL
AI08296,NLP
AI08297,Git
AI08297,Python
AI08297,Docker
AI08297,GCP
AI08298,Scala
AI08298,PyTorch
AI08298,Spark
AI08298,Data Visualization
AI08298,Git
AI08299,TensorFlow
AI08299,Tableau
AI08299,Git
AI08299,R
AI08299,Kubernetes
AI08300,Tableau
AI08300,AWS
AI08300,Data Visualization
AI08301,Statistics
AI08301,Hadoop
AI08301,SQL
AI08301,Tableau
AI08301,Git
AI08302,SQL
AI08302,AWS
AI08302,TensorFlow
AI08302,Azure
AI08302,GCP
AI08303,SQL
AI08303,Java
AI08303,Scala
AI08304,Python
AI08304,R
AI08304,Tableau
AI08304,TensorFlow
AI08304,Java
AI08305,PyTorch
AI08305,Mathematics
AI08305,Deep Learning
AI08305,Git
AI08306,SQL
AI08306,Data Visualization
AI08306,TensorFlow
AI08307,Java
AI08307,Scala
AI08307,Git
AI08307,Hadoop
AI08307,Computer Vision
AI08308,Python
AI08308,SQL
AI08308,Tableau
AI08308,MLOps
AI08308,TensorFlow
AI08309,Linux
AI08309,Python
AI08309,Azure
AI08309,GCP
AI08309,SQL
AI08310,Azure
AI08310,NLP
AI08310,AWS
AI08311,R
AI08311,GCP
AI08311,Python
AI08311,Kubernetes
AI08312,Linux
AI08312,GCP
AI08312,Git
AI08312,Java
AI08312,Python
AI08313,Mathematics
AI08313,Scala
AI08313,NLP
AI08313,Statistics
AI08313,PyTorch
AI08314,Hadoop
AI08314,GCP
AI08314,Spark
AI08314,MLOps
AI08315,Statistics
AI08315,SQL
AI08315,Computer Vision
AI08315,Java
AI08316,Hadoop
AI08316,Tableau
AI08316,NLP
AI08316,GCP
AI08317,PyTorch
AI08317,Data Visualization
AI08317,R
AI08317,Mathematics
AI08317,Java
AI08318,Python
AI08318,Git
AI08318,Tableau
AI08318,Data Visualization
AI08318,Spark
AI08319,Kubernetes
AI08319,Azure
AI08319,Hadoop
AI08320,R
AI08320,Git
AI08320,NLP
AI08321,PyTorch
AI08321,Data Visualization
AI08321,Computer Vision
AI08321,Python
AI08322,Data Visualization
AI08322,PyTorch
AI08322,Git
AI08323,Statistics
AI08323,Linux
AI08323,Spark
AI08324,Git
AI08324,Scala
AI08324,Hadoop
AI08325,AWS
AI08325,Linux
AI08325,Tableau
AI08325,Statistics
AI08325,SQL
AI08326,Java
AI08326,Docker
AI08326,MLOps
AI08327,SQL
AI08327,PyTorch
AI08327,Hadoop
AI08328,Spark
AI08328,SQL
AI08328,Hadoop
AI08328,Python
AI08328,Azure
AI08329,AWS
AI08329,Deep Learning
AI08329,GCP
AI08329,Hadoop
AI08330,NLP
AI08330,Kubernetes
AI08330,Mathematics
AI08331,AWS
AI08331,Azure
AI08331,Git
AI08331,Deep Learning
AI08331,Linux
AI08332,Python
AI08332,Kubernetes
AI08332,Computer Vision
AI08332,Spark
AI08332,Statistics
AI08333,SQL
AI08333,AWS
AI08333,GCP
AI08333,Kubernetes
AI08334,SQL
AI08334,Java
AI08334,Azure
AI08335,SQL
AI08335,Python
AI08335,TensorFlow
AI08335,Hadoop
AI08336,SQL
AI08336,Hadoop
AI08336,Deep Learning
AI08337,TensorFlow
AI08337,MLOps
AI08337,PyTorch
AI08337,Scala
AI08337,GCP
AI08338,Python
AI08338,PyTorch
AI08338,NLP
AI08338,Hadoop
AI08338,Tableau
AI08339,Docker
AI08339,PyTorch
AI08339,Linux
AI08339,Git
AI08340,TensorFlow
AI08340,PyTorch
AI08340,Data Visualization
AI08340,NLP
AI08341,Java
AI08341,Spark
AI08341,SQL
AI08341,Mathematics
AI08341,Linux
AI08342,Python
AI08342,Git
AI08342,Hadoop
AI08342,PyTorch
AI08342,Docker
AI08343,Python
AI08343,Java
AI08343,TensorFlow
AI08343,SQL
AI08343,GCP
AI08344,Mathematics
AI08344,Deep Learning
AI08344,TensorFlow
AI08344,Docker
AI08344,Git
AI08345,Hadoop
AI08345,Linux
AI08345,Data Visualization
AI08346,Data Visualization
AI08346,Computer Vision
AI08346,Deep Learning
AI08347,PyTorch
AI08347,MLOps
AI08347,AWS
AI08347,Azure
AI08348,Spark
AI08348,Deep Learning
AI08348,Docker
AI08349,Python
AI08349,TensorFlow
AI08349,Data Visualization
AI08349,Spark
AI08350,AWS
AI08350,TensorFlow
AI08350,Azure
AI08350,Computer Vision
AI08351,TensorFlow
AI08351,Scala
AI08351,AWS
AI08351,R
AI08351,Docker
AI08352,Linux
AI08352,Python
AI08352,NLP
AI08353,PyTorch
AI08353,R
AI08353,NLP
AI08353,SQL
AI08353,Python
AI08354,Docker
AI08354,SQL
AI08354,Hadoop
AI08354,Deep Learning
AI08355,NLP
AI08355,Tableau
AI08355,GCP
AI08356,Java
AI08356,Python
AI08356,Spark
AI08357,Data Visualization
AI08357,Linux
AI08357,R
AI08358,Data Visualization
AI08358,SQL
AI08358,MLOps
AI08358,Spark
AI08359,PyTorch
AI08359,R
AI08359,GCP
AI08359,AWS
AI08360,AWS
AI08360,Java
AI08360,Tableau
AI08361,Kubernetes
AI08361,Spark
AI08361,Tableau
AI08361,MLOps
AI08361,TensorFlow
AI08362,Computer Vision
AI08362,Hadoop
AI08362,Linux
AI08363,Linux
AI08363,TensorFlow
AI08363,Computer Vision
AI08363,Python
AI08363,Deep Learning
AI08364,Hadoop
AI08364,AWS
AI08364,Spark
AI08365,SQL
AI08365,PyTorch
AI08365,Hadoop
AI08365,Spark
AI08366,Linux
AI08366,AWS
AI08366,Python
AI08367,Data Visualization
AI08367,PyTorch
AI08367,GCP
AI08367,TensorFlow
AI08367,AWS
AI08368,Kubernetes
AI08368,Python
AI08368,Scala
AI08368,Computer Vision
AI08369,PyTorch
AI08369,Kubernetes
AI08369,Linux
AI08369,GCP
AI08370,SQL
AI08370,NLP
AI08370,Deep Learning
AI08370,Computer Vision
AI08370,GCP
AI08371,Kubernetes
AI08371,MLOps
AI08371,Tableau
AI08371,Data Visualization
AI08371,Spark
AI08372,Kubernetes
AI08372,Spark
AI08372,Statistics
AI08373,SQL
AI08373,Java
AI08373,Tableau
AI08373,Computer Vision
AI08373,Python
AI08374,Python
AI08374,Computer Vision
AI08374,Git
AI08374,TensorFlow
AI08375,MLOps
AI08375,Java
AI08375,Statistics
AI08375,AWS
AI08375,R
AI08376,Scala
AI08376,Kubernetes
AI08376,NLP
AI08376,Java
AI08376,AWS
AI08377,TensorFlow
AI08377,Hadoop
AI08377,GCP
AI08378,Spark
AI08378,Python
AI08378,GCP
AI08379,Azure
AI08379,Python
AI08379,R
AI08379,Computer Vision
AI08380,Kubernetes
AI08380,NLP
AI08380,Linux
AI08381,AWS
AI08381,Scala
AI08381,SQL
AI08382,Python
AI08382,Data Visualization
AI08382,TensorFlow
AI08382,Spark
AI08383,Kubernetes
AI08383,R
AI08383,Docker
AI08384,Python
AI08384,Git
AI08384,Docker
AI08385,GCP
AI08385,TensorFlow
AI08385,Computer Vision
AI08385,PyTorch
AI08385,Azure
AI08386,Scala
AI08386,Linux
AI08386,AWS
AI08387,MLOps
AI08387,Data Visualization
AI08387,Hadoop
AI08387,PyTorch
AI08388,Java
AI08388,R
AI08388,AWS
AI08388,Git
AI08388,Computer Vision
AI08389,Python
AI08389,Kubernetes
AI08389,Data Visualization
AI08389,Computer Vision
AI08390,Linux
AI08390,SQL
AI08390,Statistics
AI08390,Tableau
AI08390,Python
AI08391,R
AI08391,Deep Learning
AI08391,AWS
AI08391,Statistics
AI08391,SQL
AI08392,Python
AI08392,Kubernetes
AI08392,Deep Learning
AI08392,Azure
AI08393,Scala
AI08393,Python
AI08393,Tableau
AI08394,PyTorch
AI08394,Spark
AI08394,Deep Learning
AI08395,MLOps
AI08395,Deep Learning
AI08395,Mathematics
AI08396,Statistics
AI08396,Scala
AI08396,MLOps
AI08396,Spark
AI08397,Azure
AI08397,Scala
AI08397,Python
AI08397,Mathematics
AI08397,Docker
AI08398,Statistics
AI08398,SQL
AI08398,Computer Vision
AI08399,Python
AI08399,TensorFlow
AI08399,Kubernetes
AI08399,AWS
AI08399,Docker
AI08400,Azure
AI08400,Python
AI08400,SQL
AI08400,Computer Vision
AI08401,GCP
AI08401,Linux
AI08401,Deep Learning
AI08401,MLOps
AI08401,Python
AI08402,Linux
AI08402,Mathematics
AI08402,Python
AI08403,Data Visualization
AI08403,Java
AI08403,Statistics
AI08403,Git
AI08404,Java
AI08404,PyTorch
AI08404,NLP
AI08404,Git
AI08404,AWS
AI08405,Docker
AI08405,Tableau
AI08405,SQL
AI08406,Java
AI08406,SQL
AI08406,Hadoop
AI08406,Spark
AI08407,Scala
AI08407,Java
AI08407,Mathematics
AI08408,Git
AI08408,Azure
AI08408,Scala
AI08408,PyTorch
AI08408,Python
AI08409,R
AI08409,Statistics
AI08409,SQL
AI08409,AWS
AI08409,PyTorch
AI08410,SQL
AI08410,MLOps
AI08410,Docker
AI08410,PyTorch
AI08410,Statistics
AI08411,Python
AI08411,Computer Vision
AI08411,NLP
AI08412,Deep Learning
AI08412,Computer Vision
AI08412,Tableau
AI08413,Scala
AI08413,Linux
AI08413,Tableau
AI08413,AWS
AI08414,Scala
AI08414,GCP
AI08414,Data Visualization
AI08414,Deep Learning
AI08415,Hadoop
AI08415,Mathematics
AI08415,Tableau
AI08415,Linux
AI08415,Git
AI08416,Scala
AI08416,Tableau
AI08416,Python
AI08417,TensorFlow
AI08417,Python
AI08417,AWS
AI08417,Java
AI08418,Statistics
AI08418,Python
AI08418,MLOps
AI08419,Python
AI08419,TensorFlow
AI08419,Java
AI08419,Computer Vision
AI08420,MLOps
AI08420,Python
AI08420,Spark
AI08420,TensorFlow
AI08420,SQL
AI08421,PyTorch
AI08421,Java
AI08421,TensorFlow
AI08422,Computer Vision
AI08422,TensorFlow
AI08422,SQL
AI08422,Statistics
AI08422,Tableau
AI08423,PyTorch
AI08423,Statistics
AI08423,Python
AI08423,Scala
AI08424,Kubernetes
AI08424,Java
AI08424,Tableau
AI08425,Computer Vision
AI08425,Deep Learning
AI08425,Python
AI08426,Git
AI08426,GCP
AI08426,NLP
AI08426,Kubernetes
AI08426,Hadoop
AI08427,Azure
AI08427,Python
AI08427,Deep Learning
AI08427,TensorFlow
AI08427,Git
AI08428,Computer Vision
AI08428,Python
AI08428,AWS
AI08428,MLOps
AI08428,GCP
AI08429,Docker
AI08429,NLP
AI08429,R
AI08430,Python
AI08430,Azure
AI08430,Statistics
AI08431,Git
AI08431,Statistics
AI08431,R
AI08431,Java
AI08431,Hadoop
AI08432,TensorFlow
AI08432,Mathematics
AI08432,Azure
AI08432,AWS
AI08432,Python
AI08433,Tableau
AI08433,NLP
AI08433,AWS
AI08433,Linux
AI08433,Azure
AI08434,Git
AI08434,Mathematics
AI08434,Statistics
AI08434,Kubernetes
AI08434,Deep Learning
AI08435,Scala
AI08435,PyTorch
AI08435,Statistics
AI08436,AWS
AI08436,Kubernetes
AI08436,Linux
AI08436,MLOps
AI08436,GCP
AI08437,TensorFlow
AI08437,NLP
AI08437,Docker
AI08438,R
AI08438,NLP
AI08438,Linux
AI08438,Mathematics
AI08439,Scala
AI08439,Azure
AI08439,MLOps
AI08439,Python
AI08439,Tableau
AI08440,GCP
AI08440,Deep Learning
AI08440,MLOps
AI08440,Docker
AI08440,Linux
AI08441,GCP
AI08441,Python
AI08441,Statistics
AI08441,Tableau
AI08442,GCP
AI08442,Git
AI08442,R
AI08442,SQL
AI08443,TensorFlow
AI08443,Kubernetes
AI08443,GCP
AI08443,Git
AI08443,NLP
AI08444,Java
AI08444,SQL
AI08444,Git
AI08444,Mathematics
AI08445,Scala
AI08445,Tableau
AI08445,Kubernetes
AI08445,MLOps
AI08446,Hadoop
AI08446,Scala
AI08446,Spark
AI08446,SQL
AI08446,Mathematics
AI08447,Kubernetes
AI08447,Python
AI08447,Azure
AI08447,Spark
AI08448,GCP
AI08448,Data Visualization
AI08448,Python
AI08448,Java
AI08449,Statistics
AI08449,Linux
AI08449,Spark
AI08450,MLOps
AI08450,Mathematics
AI08450,Data Visualization
AI08451,Mathematics
AI08451,Azure
AI08451,Tableau
AI08452,MLOps
AI08452,Azure
AI08452,Hadoop
AI08453,Linux
AI08453,Deep Learning
AI08453,Kubernetes
AI08453,TensorFlow
AI08454,SQL
AI08454,AWS
AI08454,Spark
AI08454,Computer Vision
AI08455,Kubernetes
AI08455,PyTorch
AI08455,R
AI08456,SQL
AI08456,TensorFlow
AI08456,Computer Vision
AI08457,Linux
AI08457,Hadoop
AI08457,Azure
AI08457,Statistics
AI08457,SQL
AI08458,SQL
AI08458,Docker
AI08458,Data Visualization
AI08458,Computer Vision
AI08459,AWS
AI08459,R
AI08459,Linux
AI08459,NLP
AI08460,Git
AI08460,Hadoop
AI08460,Java
AI08460,PyTorch
AI08461,Deep Learning
AI08461,Java
AI08461,Python
AI08461,AWS
AI08461,Mathematics
AI08462,Python
AI08462,Git
AI08462,Spark
AI08463,GCP
AI08463,PyTorch
AI08463,Python
AI08463,Git
AI08464,Linux
AI08464,Java
AI08464,Computer Vision
AI08465,Git
AI08465,R
AI08465,MLOps
AI08465,SQL
AI08466,NLP
AI08466,Python
AI08466,R
AI08466,Deep Learning
AI08467,Tableau
AI08467,Python
AI08467,Computer Vision
AI08468,R
AI08468,Computer Vision
AI08468,Git
AI08469,TensorFlow
AI08469,Git
AI08469,Statistics
AI08469,Azure
AI08470,Kubernetes
AI08470,PyTorch
AI08470,Docker
AI08471,Hadoop
AI08471,Java
AI08471,NLP
AI08471,Linux
AI08471,R
AI08472,Kubernetes
AI08472,Computer Vision
AI08472,TensorFlow
AI08473,TensorFlow
AI08473,Docker
AI08473,SQL
AI08473,Java
AI08474,Azure
AI08474,Java
AI08474,Statistics
AI08475,AWS
AI08475,Hadoop
AI08475,Tableau
AI08475,NLP
AI08475,SQL
AI08476,Data Visualization
AI08476,Scala
AI08476,Azure
AI08476,Deep Learning
AI08476,NLP
AI08477,Python
AI08477,TensorFlow
AI08477,Computer Vision
AI08477,Statistics
AI08478,Linux
AI08478,Python
AI08478,Scala
AI08478,Java
AI08478,TensorFlow
AI08479,Scala
AI08479,Deep Learning
AI08479,Java
AI08479,Azure
AI08479,SQL
AI08480,Python
AI08480,Linux
AI08480,Mathematics
AI08480,SQL
AI08481,Deep Learning
AI08481,Mathematics
AI08481,Linux
AI08481,Data Visualization
AI08482,Python
AI08482,NLP
AI08482,Kubernetes
AI08482,R
AI08483,Azure
AI08483,Deep Learning
AI08483,Python
AI08483,AWS
AI08484,Spark
AI08484,PyTorch
AI08484,SQL
AI08485,Java
AI08485,PyTorch
AI08485,Statistics
AI08485,Azure
AI08485,TensorFlow
AI08486,Linux
AI08486,Scala
AI08486,NLP
AI08486,Spark
AI08487,Kubernetes
AI08487,Docker
AI08487,Computer Vision
AI08487,Data Visualization
AI08487,AWS
AI08488,Git
AI08488,Tableau
AI08488,Scala
AI08488,MLOps
AI08488,AWS
AI08489,GCP
AI08489,SQL
AI08489,PyTorch
AI08489,R
AI08490,Kubernetes
AI08490,Scala
AI08490,Mathematics
AI08490,AWS
AI08491,Azure
AI08491,PyTorch
AI08491,Linux
AI08492,GCP
AI08492,Tableau
AI08492,MLOps
AI08493,Python
AI08493,Hadoop
AI08493,TensorFlow
AI08493,AWS
AI08494,Hadoop
AI08494,Azure
AI08494,Java
AI08494,Spark
AI08495,Azure
AI08495,Python
AI08495,Scala
AI08495,Computer Vision
AI08496,Tableau
AI08496,Deep Learning
AI08496,R
AI08496,MLOps
AI08496,TensorFlow
AI08497,Data Visualization
AI08497,Java
AI08497,Kubernetes
AI08497,Hadoop
AI08498,Scala
AI08498,GCP
AI08498,NLP
AI08499,MLOps
AI08499,PyTorch
AI08499,Scala
AI08499,R
AI08500,SQL
AI08500,Linux
AI08500,Tableau
AI08500,R
AI08501,Linux
AI08501,SQL
AI08501,Git
AI08501,Hadoop
AI08501,GCP
AI08502,Kubernetes
AI08502,Statistics
AI08502,Data Visualization
AI08502,SQL
AI08503,Data Visualization
AI08503,Linux
AI08503,Deep Learning
AI08504,Java
AI08504,TensorFlow
AI08504,Mathematics
AI08505,AWS
AI08505,Linux
AI08505,TensorFlow
AI08505,Computer Vision
AI08506,Spark
AI08506,Scala
AI08506,Data Visualization
AI08506,Hadoop
AI08507,Computer Vision
AI08507,SQL
AI08507,R
AI08508,Scala
AI08508,Git
AI08508,NLP
AI08508,Linux
AI08508,Docker
AI08509,Python
AI08509,Docker
AI08509,Hadoop
AI08510,Kubernetes
AI08510,Java
AI08510,Scala
AI08511,Mathematics
AI08511,PyTorch
AI08511,NLP
AI08512,SQL
AI08512,AWS
AI08512,PyTorch
AI08512,GCP
AI08512,Spark
AI08513,Spark
AI08513,MLOps
AI08513,AWS
AI08513,Linux
AI08514,Linux
AI08514,Hadoop
AI08514,Tableau
AI08514,Python
AI08514,Kubernetes
AI08515,Docker
AI08515,Hadoop
AI08515,GCP
AI08515,TensorFlow
AI08516,Tableau
AI08516,Kubernetes
AI08516,Statistics
AI08516,PyTorch
AI08517,Mathematics
AI08517,MLOps
AI08517,SQL
AI08517,Deep Learning
AI08517,Scala
AI08518,Git
AI08518,Kubernetes
AI08518,TensorFlow
AI08518,PyTorch
AI08518,Computer Vision
AI08519,Scala
AI08519,Data Visualization
AI08519,Docker
AI08519,Azure
AI08519,Deep Learning
AI08520,R
AI08520,Tableau
AI08520,NLP
AI08520,MLOps
AI08521,SQL
AI08521,GCP
AI08521,PyTorch
AI08522,Hadoop
AI08522,Linux
AI08522,Statistics
AI08522,Scala
AI08523,Azure
AI08523,Linux
AI08523,MLOps
AI08524,R
AI08524,Hadoop
AI08524,Scala
AI08524,Deep Learning
AI08525,Kubernetes
AI08525,Python
AI08525,Tableau
AI08526,Kubernetes
AI08526,SQL
AI08526,Linux
AI08527,R
AI08527,Python
AI08527,Mathematics
AI08528,Statistics
AI08528,Scala
AI08528,Kubernetes
AI08529,Statistics
AI08529,GCP
AI08529,Deep Learning
AI08529,Spark
AI08530,Scala
AI08530,SQL
AI08530,GCP
AI08530,Computer Vision
AI08530,Java
AI08531,Docker
AI08531,MLOps
AI08531,Hadoop
AI08531,NLP
AI08531,Spark
AI08532,SQL
AI08532,Hadoop
AI08532,Azure
AI08532,Tableau
AI08532,AWS
AI08533,Mathematics
AI08533,Spark
AI08533,Linux
AI08533,Computer Vision
AI08533,Docker
AI08534,Data Visualization
AI08534,GCP
AI08534,Python
AI08534,Spark
AI08534,Mathematics
AI08535,Azure
AI08535,Docker
AI08535,Kubernetes
AI08536,Azure
AI08536,R
AI08536,SQL
AI08537,Tableau
AI08537,SQL
AI08537,NLP
AI08537,Deep Learning
AI08538,Mathematics
AI08538,AWS
AI08538,Git
AI08538,R
AI08538,SQL
AI08539,AWS
AI08539,Mathematics
AI08539,NLP
AI08539,TensorFlow
AI08540,Computer Vision
AI08540,Linux
AI08540,Tableau
AI08540,SQL
AI08541,Python
AI08541,Linux
AI08541,Spark
AI08542,Data Visualization
AI08542,MLOps
AI08542,SQL
AI08542,AWS
AI08543,AWS
AI08543,Spark
AI08543,Azure
AI08544,R
AI08544,SQL
AI08544,Computer Vision
AI08545,Spark
AI08545,Scala
AI08545,Linux
AI08545,Deep Learning
AI08546,Java
AI08546,SQL
AI08546,Data Visualization
AI08547,GCP
AI08547,Hadoop
AI08547,Mathematics
AI08547,Spark
AI08548,Linux
AI08548,AWS
AI08548,TensorFlow
AI08549,Data Visualization
AI08549,PyTorch
AI08549,TensorFlow
AI08549,Hadoop
AI08549,Kubernetes
AI08550,Spark
AI08550,MLOps
AI08550,Tableau
AI08551,Linux
AI08551,SQL
AI08551,Git
AI08551,AWS
AI08551,Computer Vision
AI08552,Mathematics
AI08552,Python
AI08552,Computer Vision
AI08552,Kubernetes
AI08552,Azure
AI08553,Kubernetes
AI08553,TensorFlow
AI08553,Data Visualization
AI08553,MLOps
AI08553,SQL
AI08554,Statistics
AI08554,Kubernetes
AI08554,GCP
AI08554,Hadoop
AI08554,Scala
AI08555,GCP
AI08555,AWS
AI08555,Docker
AI08556,AWS
AI08556,Deep Learning
AI08556,Statistics
AI08557,Linux
AI08557,Azure
AI08557,Data Visualization
AI08557,Computer Vision
AI08557,MLOps
AI08558,Linux
AI08558,Python
AI08558,Mathematics
AI08559,Scala
AI08559,GCP
AI08559,PyTorch
AI08559,Data Visualization
AI08560,Kubernetes
AI08560,Scala
AI08560,NLP
AI08560,MLOps
AI08560,Computer Vision
AI08561,Spark
AI08561,Linux
AI08561,Scala
AI08561,R
AI08561,Mathematics
AI08562,TensorFlow
AI08562,Kubernetes
AI08562,Mathematics
AI08562,Spark
AI08562,R
AI08563,Spark
AI08563,Java
AI08563,Tableau
AI08563,PyTorch
AI08563,SQL
AI08564,SQL
AI08564,Python
AI08564,NLP
AI08565,Spark
AI08565,AWS
AI08565,Kubernetes
AI08565,Statistics
AI08566,Linux
AI08566,Scala
AI08566,SQL
AI08566,GCP
AI08566,Git
AI08567,Python
AI08567,Git
AI08567,PyTorch
AI08568,R
AI08568,Docker
AI08568,Computer Vision
AI08569,AWS
AI08569,Mathematics
AI08569,Python
AI08570,Hadoop
AI08570,Tableau
AI08570,Linux
AI08570,Python
AI08571,Git
AI08571,Docker
AI08571,Kubernetes
AI08571,Data Visualization
AI08571,Scala
AI08572,Azure
AI08572,SQL
AI08572,Java
AI08572,Git
AI08573,Hadoop
AI08573,AWS
AI08573,NLP
AI08573,Computer Vision
AI08574,Git
AI08574,Linux
AI08574,PyTorch
AI08574,NLP
AI08575,R
AI08575,SQL
AI08575,GCP
AI08575,MLOps
AI08576,TensorFlow
AI08576,PyTorch
AI08576,MLOps
AI08576,Computer Vision
AI08576,SQL
AI08577,TensorFlow
AI08577,Git
AI08577,Mathematics
AI08577,Data Visualization
AI08578,Python
AI08578,Deep Learning
AI08578,TensorFlow
AI08578,GCP
AI08578,Scala
AI08579,Python
AI08579,Statistics
AI08579,R
AI08580,SQL
AI08580,PyTorch
AI08580,Azure
AI08580,TensorFlow
AI08580,R
AI08581,Tableau
AI08581,Docker
AI08581,Kubernetes
AI08581,Statistics
AI08582,Hadoop
AI08582,Java
AI08582,Scala
AI08582,GCP
AI08583,Deep Learning
AI08583,SQL
